date,open,high,low,close
2025-05-19,2.1446,2.1469,2.11,2.1388
2025-05-20,2.1411,2.161,2.1259,2.1521
2025-05-21,2.1549,2.1926,2.1278,2.1498
2025-05-22,2.1371,2.1403,2.1093,2.1312
2025-05-23,2.1275,2.1419,2.1018,2.1092
2025-05-27,2.116,2.1246,2.0674,2.0715
2025-05-28,2.073,2.1038,2.0679,2.0892
2025-05-29,2.091,2.123,2.0469,2.0594
2025-05-30,2.0517,2.072,2.0215,2.0384
2025-06-02,2.0151,2.0924,2.0151,2.0525
2025-06-03,2.064,2.0886,2.05,2.0788
2025-06-04,2.0726,2.078,2.0249,2.034
2025-06-05,2.0346,2.0733,2.0279,2.0629
2025-06-06,2.0588,2.0843,2.0506,2.0768
2025-06-09,2.082,2.0999,2.0681,2.0952
2025-06-10,2.0901,2.1142,2.0779,2.088
2025-06-11,2.0834,2.1736,2.0771,2.1668
2025-06-12,2.1805,2.1898,2.1222,2.1429
2025-06-13,2.1658,2.3045,2.1552,2.2276
2025-06-16,2.3063,2.3163,2.1792,2.2199
2025-06-17,2.21,2.2833,2.2053,2.2719
2025-06-18,2.282,2.3208,2.2519,2.3086
2025-06-20,2.2966,2.3673,2.2868,2.3295
2025-06-23,2.3915,2.4141,2.1682,2.2182
2025-06-24,2.195,2.195,2.0841,2.0857
2025-06-25,2.1071,2.1213,2.0795,2.0824
2025-06-26,2.0906,2.1239,2.0756,2.099
2025-06-27,2.1032,2.1114,2.059,2.0898
2025-06-30,2.0876,2.1021,2.0758,2.0798
2025-07-01,2.0654,2.1057,2.0585,2.1003
2025-07-02,2.0964,2.1257,2.0813,2.1229
2025-07-03,2.1192,2.1248,2.102,2.1186
2025-07-04,2.118,2.1249,2.1033,2.1171
2025-07-07,2.1078,2.1601,2.0869,2.1522
2025-07-08,2.1529,2.1988,2.1445,2.185
2025-07-09,2.184,2.204,2.1723,2.1879
2025-07-10,2.1941,2.2,2.1448,2.1524
2025-07-11,2.1618,2.1944,2.1367,2.187
2025-07-14,2.1958,2.2124,2.1571,2.1654
2025-07-15,2.1616,2.1917,2.1466,2.1696
2025-07-16,2.1719,2.1774,2.1287,2.144
2025-07-17,2.1472,2.1731,2.1433,2.1704
2025-07-18,2.1749,2.1922,2.146,2.1534
2025-07-21,2.1455,2.1513,2.1168,2.1319
2025-07-22,2.1281,2.1283,2.0945,2.1019
2025-07-23,2.1042,2.126,2.0933,2.1213
2025-07-24,2.1199,2.1357,2.0823,2.1042
2025-07-25,2.1091,2.121,2.0857,2.097
2025-07-28,2.0905,2.1515,2.0887,2.1352
2025-07-29,2.1466,2.2292,2.1355,2.2184
2025-07-30,2.2242,2.2888,2.1963,2.2691
2025-07-31,2.2761,2.2761,2.2113,2.2156
2025-08-01,2.1737,2.1776,2.103,2.1186
2025-08-04,2.1025,2.1261,2.0763,2.1022
2025-08-05,2.0992,2.1067,2.0826,2.0915
2025-08-06,2.09,2.1384,2.0723,2.0904
2025-08-07,2.0877,2.1159,2.0703,2.0775
2025-08-08,2.0774,2.1015,2.0492,2.0861
2025-08-11,2.0696,2.0979,2.0586,2.0766
2025-08-12,2.0778,2.0928,2.0648,2.0744
2025-08-13,2.071,2.0836,2.047,2.0704
2025-08-14,2.077,2.1126,2.0748,2.1092
2025-08-15,2.1093,2.113,2.0699,2.0725
2025-08-18,2.0711,2.102,2.0562,2.0987
2025-08-19,2.1015,2.1015,2.0732,2.089
2025-08-20,2.0905,2.1333,2.0852,2.1283
2025-08-21,2.1305,2.1644,2.1265,2.1597
2025-08-22,2.1627,2.1739,2.1519,2.1585
2025-08-25,2.158,2.1682,2.1448,2.1483
2025-08-26,2.1553,2.1553,2.1038,2.1223
2025-08-27,2.1368,2.1536,2.118,2.1489
2025-08-28,2.1469,2.2337,2.1185,2.1991
2025-08-29,2.2283,2.2971,2.1371,2.1876
2025-09-02,1.9638,2.0466,1.955,2.0428
2025-09-03,2.0378,2.0462,2.0003,2.012
2025-09-04,2.0113,2.0283,1.9916,2.0095
2025-09-05,2.0041,2.0071,1.9462,1.9642
2025-09-08,1.968,2.003,1.9526,1.9586
2025-09-09,1.9626,2.0101,1.9585,1.9925
2025-09-10,1.993,2.0173,1.9878,2.008
2025-09-11,2.009,2.0096,1.9615,1.9793
2025-09-12,1.9734,2.0184,1.9533,1.9854
2025-09-15,1.995,2.021,1.9823,2.0134
2025-09-16,2.0143,2.0475,2.0026,2.0416
2025-09-17,2.0373,2.0498,2.0188,2.0287
2025-09-18,2.0228,2.0303,2.0008,2.0114
2025-09-19,2.0145,2.0163,1.968,1.9707
2025-09-22,1.97,1.9908,1.9482,1.9782
2025-09-23,1.9799,2.0096,1.9682,1.9991
2025-09-24,2.0072,2.0214,1.9959,2.0188
2025-09-25,2.0135,2.0218,1.9854,2.0022
2025-09-26,2.007,2.0506,1.9901,2.0376
2025-09-29,2.025,2.0398,1.983,1.9951
2025-09-30,1.9848,1.9848,1.9565,1.9729
2025-10-01,1.9188,1.9309,1.8757,1.8859
2025-10-02,1.8885,1.9043,1.8435,1.851
2025-10-03,1.8503,1.8819,1.849,1.8605
2025-10-06,1.87,1.9061,1.8693,1.9016
2025-10-07,1.8987,1.9105,1.8676,1.8939
2025-10-08,1.9086,1.9222,1.8966,1.9095
2025-10-09,1.9045,1.9208,1.8752,1.8826
2025-10-10,1.8799,1.8832,1.8053,1.8204
2025-10-13,1.8124,1.8548,1.8124,1.8438
2025-10-14,1.8491,1.8557,1.8078,1.8286
2025-10-15,1.8267,1.8481,1.822,1.8344
2025-10-16,1.8414,1.8505,1.8046,1.8117
2025-10-17,1.8125,1.8405,1.7926,1.8377
2025-10-20,1.832,1.8386,1.8073,1.8302
2025-10-21,1.8261,1.8419,1.7978,1.8253
2025-10-22,1.8285,1.8937,1.8241,1.865
2025-10-23,1.892,1.939,1.8871,1.9269
2025-10-24,1.9243,1.9446,1.916,1.9227
2025-10-27,1.9209,1.9351,1.899,1.9204
2025-10-28,1.9305,1.9338,1.8971,1.9252
2025-10-29,1.9367,1.977,1.9239,1.9737
2025-10-30,1.9751,2.0094,1.9495,2.0034
2025-10-31,1.9842,2.0064,1.9692,1.9931
2025-11-03,1.9008,1.9281,1.8838,1.9161
2025-11-04,1.9187,1.9315,1.8899,1.9228
2025-11-05,1.9213,1.9342,1.9006,1.9093
2025-11-06,1.9132,1.9676,1.9114,1.9656
2025-11-07,1.9588,1.9886,1.9353,1.9403
2025-11-10,1.944,1.9785,1.9377,1.9711
2025-11-11,1.963,2.0182,1.9524,2.012
2025-11-12,2.0132,2.0136,1.9514,1.9554
2025-11-13,1.9523,1.9827,1.9438,1.9597
2025-11-14,1.9605,2.0214,1.9587,2.0116
2025-11-17,2.0077,2.014,1.9823,1.9901
2025-11-18,1.9835,2.0051,1.95,1.9993
2025-11-19,1.994,1.9949,1.9228,1.9321
